symbol,type,strike,expiration,source,timestamp,price_when_traded
WTW,CALL,335,2025-03-28,15,16.64,249.60000000000002,Congress - Gilbert Cisneros,2025-03-23T09:07:35.562266,332.71
ORCL,CALL,150,2025-03-28,32,7.62,243.84,Congress - Jefferson Shreve,2025-03-23T09:07:35.832758,152.4
RTX,CALL,130,2025-03-28,37,6.62,244.94,Congress - Jefferson Shreve,2025-03-23T09:07:36.103890,132.32
HD,CALL,350,2025-03-28,14,17.57,245.98000000000002,Congress - Jefferson Shreve,2025-03-23T09:07:36.374909,351.335
OXY,CALL,50,2025-03-28,104,2.4,249.6,Congress - Jefferson Shreve,2025-03-23T09:07:36.645856,47.92
CI,CALL,315,2025-03-28,15,15.83,237.45,Congress - Jefferson Shreve,2025-03-23T09:07:36.917293,316.565
QCOM,CALL,155,2025-03-28,31,7.84,243.04,Congress - Jefferson Shreve,2025-03-23T09:07:37.188057,156.82
AVGO,CALL,190,2025-03-28,26,9.58,249.08,Congress - Jefferson Shreve,2025-03-23T09:07:37.459525,191.53
MSTR,CALL,305,2025-03-28,16,15.2,243.2,Congress - Jefferson Shreve,2025-03-23T09:07:37.730539,303.98
CSGP,CALL,80,2025-03-28,63,3.92,246.96,Congress - Jefferson Shreve,2025-03-23T09:07:38.000288,78.46
JNJ,CALL,165,2025-03-28,30,8.18,245.39999999999998,Congress - Jefferson Shreve,2025-03-23T09:07:38.270548,163.62
NVDA,CALL,120,2025-03-28,42,5.88,246.96,Congress - Jefferson Shreve,2025-03-23T09:07:38.541605,117.69
APD,CALL,290,2025-03-28,17,14.57,247.69,Congress - Jefferson Shreve,2025-03-23T09:07:38.812334,291.44
ADBE,CALL,385,2025-03-28,12,19.36,232.32,Congress - Jefferson Shreve,2025-03-23T09:07:39.082189,387.11
AMGN,CALL,315,2025-03-28,15,15.8,237.0,Congress - Jefferson Shreve,2025-03-23T09:07:39.353148,316.0
APP,CALL,315,2025-03-28,15,15.71,235.65,Congress - Jefferson Shreve,2025-03-23T09:07:39.624097,314.22
RGLD,CALL,155,2025-03-28,31,7.85,243.35,Congress - Jefferson Shreve,2025-03-23T09:07:39.895065,157.0
GE,CALL,205,2025-03-28,24,10.2,244.79999999999998,Congress - Jefferson Shreve,2025-03-23T09:07:40.168504,204.01
XOM,CALL,115,2025-03-28,43,5.77,248.10999999999999,Congress - Jefferson Shreve,2025-03-23T09:07:40.438097,115.41
FIS,CALL,75,2025-03-28,68,3.67,249.56,Congress - Jefferson Shreve,2025-03-23T09:07:40.709725,73.345
BUSE,CALL,20,2025-03-28,227,1.1,249.70000000000002,Congress - Jefferson Shreve,2025-03-23T09:07:40.981043,22.03
ELV,CALL,425,2025-03-28,11,21.35,234.85000000000002,Congress - Jefferson Shreve,2025-03-23T09:07:41.251805,426.92
VRTX,CALL,505,2025-03-28,9,25.16,226.44,Congress - Jefferson Shreve,2025-03-23T09:07:41.523539,503.135
LOW,CALL,225,2025-03-28,22,11.35,249.7,Congress - Jefferson Shreve,2025-03-23T09:07:41.800125,226.905
EXPO,CALL,80,2025-03-28,63,3.94,248.22,Congress - Jefferson Shreve,2025-03-23T09:07:42.071471,78.885
PFE,CALL,25,2025-03-28,190,1.31,248.9,Congress - Jefferson Shreve,2025-03-23T09:07:42.342457,26.25
PHM,CALL,105,2025-03-28,48,5.14,246.71999999999997,Congress - Jefferson Shreve,2025-03-23T09:07:42.613367,102.82
MRK,CALL,95,2025-03-28,53,4.66,246.98000000000002,Congress - Jefferson Shreve,2025-03-23T09:07:42.883333,93.105
ABBV,CALL,210,2025-03-28,23,10.5,241.5,Congress - Jefferson Shreve,2025-03-23T09:07:43.153380,210.03
ACGL,CALL,90,2025-03-28,54,4.6,248.39999999999998,Congress - Jefferson Shreve,2025-03-23T09:07:43.423723,92.01
DVN,CALL,35,2025-03-28,138,1.81,249.78,Congress - Jefferson Shreve,2025-03-23T09:07:43.695223,36.14
BC,CALL,55,2025-03-28,88,2.83,249.04000000000002,Congress - Jefferson Shreve,2025-03-23T09:07:43.966524,56.56
SHW,CALL,335,2025-03-28,14,16.72,234.07999999999998,Congress - Jefferson Shreve,2025-03-23T09:07:44.238153,334.47
NVT,CALL,55,2025-03-28,87,2.86,248.82,Congress - Jefferson Shreve,2025-03-23T09:07:44.508196,57.12
CPAY,CALL,345,2025-03-28,14,17.33,242.61999999999998,Congress - April Mcclain Delaney,2025-03-23T09:07:44.779704,346.57
FI,CALL,220,2025-03-28,22,10.91,240.02,Congress - Josh Gottheimer,2025-03-23T09:07:45.051266,218.125
PAYX,CALL,145,2025-03-28,34,7.15,243.10000000000002,Congress - April Mcclain Delaney,2025-03-23T09:07:45.323677,143.01
BABA,CALL,135,2025-03-28,36,6.76,243.35999999999999,Congress - Rob Bresnahan,2025-03-23T09:07:45.595895,135.19
SNOW,CALL,160,2025-03-28,31,7.92,245.52,Congress - Josh Gottheimer,2025-03-23T09:07:45.867919,158.35
BLND,PUT,5,2025-03-28,1388,0.18,249.84,Insider Sell,2025-03-23T09:07:46.153713,3.66
BLND,PUT,5,2025-03-28,1388,0.18,249.84,Insider Sell,2025-03-23T09:07:46.426035,3.66
CROX,PUT,105,2025-03-28,47,5.23,245.81000000000003,Insider Sell,2025-03-23T09:07:46.697497,104.64
BLND,PUT,5,2025-03-28,1388,0.18,249.84,Insider Sell,2025-03-23T09:07:46.969649,3.66
BLND,PUT,5,2025-03-28,1388,0.18,249.84,Insider Sell,2025-03-23T09:07:47.240975,3.66
ARDX,PUT,5,2025-03-28,961,0.26,249.86,Insider Sell,2025-03-23T09:07:47.512058,5.14
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T09:07:47.782836,13.05
STEP,PUT,55,2025-03-28,92,2.69,247.48,Insider Sell,2025-03-23T09:07:48.054662,53.89
STEP,PUT,55,2025-03-28,92,2.69,247.48,Insider Sell,2025-03-23T09:07:48.326837,53.89
STEP,PUT,55,2025-03-28,92,2.69,247.48,Insider Sell,2025-03-23T09:07:48.598577,53.89
ARDX,PUT,5,2025-03-28,961,0.26,249.86,Insider Sell,2025-03-23T09:07:48.870235,5.14
ARDX,PUT,5,2025-03-28,961,0.26,249.86,Insider Sell,2025-03-23T09:07:49.143195,5.14
SMC,PUT,35,2025-03-28,138,1.81,249.78,Insider Sell,2025-03-23T09:07:49.415048,36.18
SMC,PUT,35,2025-03-28,138,1.81,249.78,Insider Sell,2025-03-23T09:07:49.685219,36.18
SMC,PUT,35,2025-03-28,138,1.81,249.78,Insider Sell,2025-03-23T09:07:49.956819,36.18
SMC,PUT,35,2025-03-28,138,1.81,249.78,Insider Sell,2025-03-23T09:07:50.228252,36.18
SMC,PUT,35,2025-03-28,138,1.81,249.78,Insider Sell,2025-03-23T09:07:50.500350,36.18
ARDX,PUT,5,2025-03-28,961,0.26,249.86,Insider Sell,2025-03-23T09:07:50.772162,5.14
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T09:07:51.042477,13.05
STEP,PUT,55,2025-03-28,92,2.69,247.48,Insider Sell,2025-03-23T09:07:51.314776,53.89
PCG,CALL,15,2025-03-28,297,0.84,249.48,Insider Buy,2025-03-23T09:07:51.585374,16.88
LUCK,PUT,10,2025-03-28,500,0.5,250.0,Insider Sell,2025-03-23T09:07:51.857286,10.0
UDR,PUT,45,2025-03-28,115,2.17,249.54999999999998,Insider Sell,2025-03-23T09:07:52.127900,43.37
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T09:07:52.399537,13.05
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T09:07:52.669998,13.05
BWIN,PUT,45,2025-03-28,113,2.2,248.60000000000002,Insider Sell,2025-03-23T09:07:52.941776,43.98
BWIN,PUT,45,2025-03-28,113,2.2,248.60000000000002,Insider Sell,2025-03-23T09:07:53.213872,43.98
BWIN,PUT,45,2025-03-28,113,2.2,248.60000000000002,Insider Sell,2025-03-23T09:07:53.486432,43.98
BWIN,PUT,45,2025-03-28,113,2.2,248.60000000000002,Insider Sell,2025-03-23T09:07:53.758575,43.98
BWIN,PUT,45,2025-03-28,113,2.2,248.60000000000002,Insider Sell,2025-03-23T09:07:54.030580,43.98
BWIN,PUT,45,2025-03-28,113,2.2,248.60000000000002,Insider Sell,2025-03-23T09:07:54.303509,43.98
IMXI,CALL,15,2025-03-28,384,0.65,249.60000000000002,Insider Buy,2025-03-23T09:07:54.573981,13.05
ENSG,PUT,130,2025-03-28,38,6.42,243.96,Insider Sell,2025-03-23T09:07:54.854650,128.31
LC,PUT,10,2025-03-28,454,0.55,249.70000000000002,Insider Sell,2025-03-23T09:07:55.126534,11.07
LC,PUT,10,2025-03-28,454,0.55,249.70000000000002,Insider Sell,2025-03-23T09:07:55.397422,11.07
LC,PUT,10,2025-03-28,454,0.55,249.70000000000002,Insider Sell,2025-03-23T09:07:55.669513,11.07
KW,PUT,10,2025-03-28,568,0.44,249.92,Insider Sell,2025-03-23T09:07:55.941162,8.835
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:56.213380,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:56.486406,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:56.758458,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:57.030465,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:57.302270,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:57.576717,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:57.848226,33.64
AEIS,PUT,105,2025-03-28,47,5.25,246.75,Insider Sell,2025-03-23T09:07:58.120733,105.09
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T09:07:58.393007,105.09
AEIS,PUT,105,2025-03-28,47,5.25,246.75,Insider Sell,2025-03-23T09:07:58.666317,105.09
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T09:07:58.937526,105.09
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:59.209610,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:59.481794,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:07:59.754248,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:08:00.032290,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:08:00.304850,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:08:00.578450,33.64
W,PUT,35,2025-03-28,148,1.68,248.64,Insider Sell,2025-03-23T09:08:00.850879,33.64
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T09:08:01.123832,105.09
AEIS,PUT,105,2025-03-28,47,5.25,246.75,Insider Sell,2025-03-23T09:08:01.395535,105.09
AEIS,PUT,105,2025-03-28,47,5.25,246.75,Insider Sell,2025-03-23T09:08:01.667450,105.09
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T09:08:01.939282,105.09
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:02.211055,10.535
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:02.483343,10.535
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:02.756312,10.535
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:03.028335,10.535
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:03.300564,10.535
AEIS,CALL,105,2025-03-28,47,5.25,246.75,Insider Buy,2025-03-23T09:08:03.572300,105.09
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:03.845003,10.535
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:04.130022,10.535
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:04.402376,10.535
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:04.674145,10.535
ELAN,PUT,10,2025-03-28,471,0.53,249.63000000000002,Insider Sell,2025-03-23T09:08:04.945531,10.535
CNO,PUT,40,2025-03-28,121,2.05,248.04999999999998,Insider Sell,2025-03-23T09:08:05.218679,41.02
CNO,PUT,40,2025-03-28,121,2.05,248.04999999999998,Insider Sell,2025-03-23T09:08:05.490630,41.02
TFX,CALL,140,2025-03-28,35,7.07,247.45000000000002,Insider Buy,2025-03-23T09:08:05.762715,141.45
TFX,CALL,140,2025-03-28,35,7.07,247.45000000000002,Insider Buy,2025-03-23T09:08:06.033764,141.45
TFX,PUT,140,2025-03-28,35,7.07,247.45000000000002,Insider Sell,2025-03-23T09:08:06.307039,141.45
CMI,PUT,320,2025-03-28,15,16.09,241.35,Insider Sell,2025-03-23T09:08:06.578714,321.885
SNOW,PUT,160,2025-03-28,31,7.92,245.52,Insider Sell,2025-03-23T09:08:06.851762,158.35
TFX,CALL,140,2025-03-28,35,7.07,247.45000000000002,Insider Buy,2025-03-23T09:08:07.151349,141.45
TFX,PUT,140,2025-03-28,35,7.07,247.45000000000002,Insider Sell,2025-03-23T09:08:07.425440,141.45
CMI,PUT,320,2025-03-28,15,16.09,241.35,Insider Sell,2025-03-23T09:08:07.697640,321.885
CMI,PUT,320,2025-03-28,15,16.09,241.35,Insider Sell,2025-03-23T09:08:07.968913,321.885
DAWN,PUT,10,2025-03-28,609,0.41,249.69,Insider Sell,2025-03-23T09:08:08.240208,8.22
TFX,CALL,140,2025-03-28,35,7.07,247.45000000000002,Insider Buy,2025-03-23T09:08:08.512705,141.45
TFX,PUT,140,2025-03-28,35,7.07,247.45000000000002,Insider Sell,2025-03-23T09:08:08.784214,141.45
DAWN,PUT,10,2025-03-28,609,0.41,249.69,Insider Sell,2025-03-23T09:08:09.056753,8.22
NKTR,PUT,0,2025-03-28,6250,0.04,250.0,Insider Sell,2025-03-23T09:08:09.328423,0.8689
NKTR,PUT,0,2025-03-28,6250,0.04,250.0,Insider Sell,2025-03-23T09:08:09.602542,0.8689
SEPN,CALL,5,2025-03-28,833,0.3,249.89999999999998,Insider Buy,2025-03-23T09:08:09.875771,5.93
SEPN,CALL,5,2025-03-28,833,0.3,249.89999999999998,Insider Buy,2025-03-23T09:08:10.148734,5.93
SEPN,CALL,5,2025-03-28,833,0.3,249.89999999999998,Insider Buy,2025-03-23T09:08:10.421658,5.93
DAWN,PUT,10,2025-03-28,609,0.41,249.69,Insider Sell,2025-03-23T09:08:10.693505,8.22
NKTR,PUT,0,2025-03-28,6250,0.04,250.0,Insider Sell,2025-03-23T09:08:10.966265,0.8689
AMAL,PUT,30,2025-03-28,171,1.46,249.66,Insider Sell,2025-03-23T09:08:11.239843,29.175
BRBR,PUT,70,2025-03-28,70,3.53,247.1,Insider Sell,2025-03-23T09:08:11.513170,70.63
BRBR,PUT,70,2025-03-28,70,3.53,247.1,Insider Sell,2025-03-23T09:08:11.787136,70.63
BRBR,PUT,70,2025-03-28,70,3.53,247.1,Insider Sell,2025-03-23T09:08:12.060116,70.63
RUSHA,CALL,55,2025-03-28,93,2.67,248.31,Insider Buy,2025-03-23T09:08:12.332878,53.48
RUSHA,PUT,55,2025-03-28,93,2.67,248.31,Insider Sell,2025-03-23T09:08:12.605518,53.48
BANX,PUT,20,2025-03-28,242,1.03,249.26000000000002,Insider Sell,2025-03-23T09:08:12.877266,20.54
CCI,PUT,105,2025-03-28,46,5.32,244.72000000000003,Insider Sell,2025-03-23T09:08:13.150035,106.415
CCI,PUT,105,2025-03-28,46,5.32,244.72000000000003,Insider Sell,2025-03-23T09:08:13.424450,106.415
MYPS,PUT,0,2025-03-28,4166,0.06,249.95999999999998,Insider Sell,2025-03-23T09:08:13.697700,1.285
EXLS,PUT,45,2025-03-28,107,2.32,248.23999999999998,Insider Sell,2025-03-23T09:08:13.970284,46.35
EXLS,PUT,45,2025-03-28,107,2.32,248.23999999999998,Insider Sell,2025-03-23T09:08:14.244175,46.35
EXLS,PUT,45,2025-03-28,107,2.32,248.23999999999998,Insider Sell,2025-03-23T09:08:14.517662,46.35
EXLS,PUT,45,2025-03-28,107,2.32,248.23999999999998,Insider Sell,2025-03-23T09:08:14.792042,46.35
EXLS,PUT,45,2025-03-28,107,2.32,248.23999999999998,Insider Sell,2025-03-23T09:08:15.065327,46.35
EXLS,PUT,45,2025-03-28,107,2.32,248.23999999999998,Insider Sell,2025-03-23T09:08:15.338257,46.35
CCI,PUT,105,2025-03-28,46,5.32,244.72000000000003,Insider Sell,2025-03-23T09:08:15.611612,106.415
SLDB,CALL,5,2025-03-28,1086,0.23,249.78,Insider Buy,2025-03-23T09:08:15.884918,4.58
CCI,PUT,105,2025-03-28,46,5.32,244.72000000000003,Insider Sell,2025-03-23T09:08:16.158320,106.415
LIN,PUT,460,2025-03-28,10,22.92,229.20000000000002,Insider Sell,2025-03-23T09:08:16.431546,458.38
LIN,PUT,460,2025-03-28,10,22.92,229.20000000000002,Insider Sell,2025-03-23T09:08:16.704684,458.38
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T09:08:16.976450,458.38
LIN,PUT,460,2025-03-28,10,22.92,229.20000000000002,Insider Sell,2025-03-23T09:08:17.249792,458.38
LIN,PUT,460,2025-03-28,10,22.92,229.20000000000002,Insider Sell,2025-03-23T09:08:17.523361,458.38
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T09:08:17.796113,458.38
LIN,PUT,460,2025-03-28,10,22.92,229.20000000000002,Insider Sell,2025-03-23T09:08:18.070097,458.38
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T09:08:18.344679,458.38
CCI,PUT,105,2025-03-28,46,5.32,244.72000000000003,Insider Sell,2025-03-23T09:08:18.618736,106.415
SVT,CALL,10,2025-03-28,462,0.54,249.48000000000002,Insider Buy,2025-03-23T09:08:18.893117,10.7
SVT,CALL,10,2025-03-28,462,0.54,249.48000000000002,Insider Buy,2025-03-23T09:08:19.166868,10.7
MCD,PUT,305,2025-03-28,16,15.27,244.32,Insider Sell,2025-03-23T09:08:19.440552,305.48
TBRG,CALL,30,2025-03-28,181,1.38,249.77999999999997,Insider Buy,2025-03-23T09:08:19.713453,27.68
TBRG,CALL,30,2025-03-28,181,1.38,249.77999999999997,Insider Buy,2025-03-23T09:08:19.988272,27.68
TBRG,CALL,30,2025-03-28,181,1.38,249.77999999999997,Insider Buy,2025-03-23T09:08:20.260287,27.68
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:20.533681,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:20.805927,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:21.079428,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:21.351892,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:21.624518,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:21.897826,71.1
SVT,CALL,10,2025-03-28,462,0.54,249.48000000000002,Insider Buy,2025-03-23T09:08:22.170905,10.7
BKKT,PUT,10,2025-03-28,423,0.59,249.57,Insider Sell,2025-03-23T09:08:22.445445,11.87
CRSP,PUT,40,2025-03-28,121,2.06,249.26000000000002,Insider Sell,2025-03-23T09:08:22.718174,41.21
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:22.991003,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:23.264326,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:23.538246,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:23.812273,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:24.084490,71.1
ALAB,PUT,70,2025-03-28,70,3.55,248.5,Insider Sell,2025-03-23T09:08:24.357774,71.1
LFMD,PUT,5,2025-03-28,892,0.28,249.76000000000002,Insider Sell,2025-03-23T09:08:24.630205,5.605
SIG,PUT,60,2025-03-28,85,2.92,248.2,Insider Sell,2025-03-23T09:08:24.904030,58.31
SIG,PUT,60,2025-03-28,85,2.92,248.2,Insider Sell,2025-03-23T09:08:25.178339,58.31
MCD,PUT,305,2025-03-28,16,15.27,244.32,Insider Sell,2025-03-23T09:08:25.451785,305.48
AKRO,CALL,45,2025-03-28,110,2.26,248.59999999999997,Insider Buy,2025-03-23T09:08:25.726250,45.24
AKRO,PUT,45,2025-03-28,110,2.26,248.59999999999997,Insider Sell,2025-03-23T09:08:26.000084,45.24
AKRO,PUT,45,2025-03-28,110,2.26,248.59999999999997,Insider Sell,2025-03-23T09:08:26.272533,45.24
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T09:08:26.544461,95.805
OSK,PUT,95,2025-03-28,52,4.79,249.08,Insider Sell,2025-03-23T09:08:26.816259,95.805
LIN,PUT,460,2025-03-28,10,22.92,229.20000000000002,Insider Sell,2025-03-23T09:08:27.090157,458.38
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T09:08:27.363434,458.38
LIN,CALL,460,2025-03-28,10,22.92,229.20000000000002,Insider Buy,2025-03-23T09:08:27.635610,458.38
FLWS,CALL,5,2025-03-28,862,0.29,249.98,Insider Buy,2025-03-23T09:08:27.912725,5.805
FLWS,CALL,5,2025-03-28,862,0.29,249.98,Insider Buy,2025-03-23T09:08:28.186678,5.805
FLWS,CALL,5,2025-03-28,862,0.29,249.98,Insider Buy,2025-03-23T09:08:28.460521,5.805
FLWS,CALL,5,2025-03-28,862,0.29,249.98,Insider Buy,2025-03-23T09:08:28.734004,5.805
ECL,PUT,250,2025-03-28,19,12.54,238.26,Insider Sell,2025-03-23T09:08:29.010377,250.885
ECL,CALL,250,2025-03-28,19,12.54,238.26,Insider Buy,2025-03-23T09:08:29.283813,250.885
FROG,PUT,35,2025-03-28,147,1.7,249.9,Insider Sell,2025-03-23T09:08:29.557993,34.0
OSK,PUT,95,2025-03-28,52,4.79,249.08,Insider Sell,2025-03-23T09:08:29.832159,95.805
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T09:08:30.105889,95.805
INDB,CALL,65,2025-03-28,79,3.15,248.85,Insider Buy,2025-03-23T09:08:30.381262,63.03
RDW,PUT,10,2025-03-28,438,0.57,249.65999999999997,Insider Sell,2025-03-23T09:08:30.655201,11.46
ECL,PUT,250,2025-03-28,19,12.54,238.26,Insider Sell,2025-03-23T09:08:30.929375,250.885
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T09:08:31.205316,95.805
OSK,PUT,95,2025-03-28,52,4.79,249.08,Insider Sell,2025-03-23T09:08:31.479457,95.805
ECL,PUT,250,2025-03-28,19,12.54,238.26,Insider Sell,2025-03-23T09:08:31.757919,250.885
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T09:08:32.032014,95.805
OSK,PUT,95,2025-03-28,52,4.79,249.08,Insider Sell,2025-03-23T09:08:32.305342,95.805
DT,PUT,50,2025-03-28,100,2.49,249.00000000000003,Insider Sell,2025-03-23T09:08:32.580153,49.82
DT,PUT,50,2025-03-28,100,2.49,249.00000000000003,Insider Sell,2025-03-23T09:08:32.854885,49.82
ECL,PUT,250,2025-03-28,19,12.54,238.26,Insider Sell,2025-03-23T09:08:33.128599,250.885
OSK,PUT,95,2025-03-28,52,4.79,249.08,Insider Sell,2025-03-23T09:08:33.403194,95.805
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T09:08:33.681574,95.805
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:33.955939,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:34.228671,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:34.502444,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:34.775893,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:35.050318,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:35.324344,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:35.599551,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:35.872882,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:36.147710,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:36.422259,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:36.696565,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:36.969672,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:37.241976,57.06
PTCT,PUT,55,2025-03-28,87,2.85,247.95000000000002,Insider Sell,2025-03-23T09:08:37.516160,57.06
ECL,PUT,250,2025-03-28,19,12.54,238.26,Insider Sell,2025-03-23T09:08:37.790599,250.885
INTA,PUT,60,2025-03-28,81,3.05,247.04999999999998,Insider Sell,2025-03-23T09:08:38.064811,60.97
INTA,PUT,60,2025-03-28,81,3.05,247.04999999999998,Insider Sell,2025-03-23T09:08:38.338760,60.97
INTA,PUT,60,2025-03-28,81,3.05,247.04999999999998,Insider Sell,2025-03-23T09:08:38.613141,60.97
INTA,PUT,60,2025-03-28,81,3.05,247.04999999999998,Insider Sell,2025-03-23T09:08:38.887536,60.97
INTA,PUT,60,2025-03-28,81,3.05,247.04999999999998,Insider Sell,2025-03-23T09:08:39.162223,60.97
ALLE,CALL,125,2025-03-28,39,6.36,248.04000000000002,Insider Buy,2025-03-23T09:08:39.437212,127.1
ECL,PUT,250,2025-03-28,19,12.54,238.26,Insider Sell,2025-03-23T09:08:39.711987,250.885
DLB,CALL,80,2025-03-28,61,4.04,246.44,Insider Buy,2025-03-23T09:08:39.985642,80.79
DLB,PUT,80,2025-03-28,61,4.04,246.44,Insider Sell,2025-03-23T09:08:40.259557,80.79
OSK,PUT,95,2025-03-28,52,4.79,249.08,Insider Sell,2025-03-23T09:08:40.533493,95.805
OSK,CALL,95,2025-03-28,52,4.79,249.08,Insider Buy,2025-03-23T09:08:40.807316,95.805
FSLY,PUT,5,2025-03-28,694,0.36,249.84,Insider Sell,2025-03-23T09:08:41.081613,7.12
FSLY,PUT,5,2025-03-28,694,0.36,249.84,Insider Sell,2025-03-23T09:08:41.354678,7.12
FSLY,PUT,5,2025-03-28,694,0.36,249.84,Insider Sell,2025-03-23T09:08:41.627971,7.12
