timestamp,action,ticker,shares,price,reason
2025-03-27T15:43:05.667416,SELL,BLNE,2334.0,1.995,Stop-loss triggered
2025-03-27T15:43:08.853239,SELL,MKZR,2993.0,1.56,Stop-loss triggered
2025-03-27T15:43:12.115156,SELL,RCG,1881.0,2.52,Stop-loss triggered
2025-03-28T00:45:30.045935,BUY,RCG,1870.724,2.52,New Signal
2025-03-28T00:45:31.131301,BUY,BLNE,2380.9214,1.98,New Signal
2025-03-28T00:45:34.400073,BUY,ZYME,376.8365,12.51,New Signal
2025-03-28T00:45:36.576499,BUY,MKZR,3061.1848,1.54,New Signal
2025-03-28T00:45:47.308788,SELL,WEST,689.227,7.25,Target hit
2025-03-28T00:47:03.391499,BUY,RCG,1870.724,2.52,New Signal
2025-03-28T00:47:04.508455,BUY,BLNE,2380.9214,1.98,New Signal
2025-03-28T00:47:07.774086,BUY,ZYME,376.8365,12.51,New Signal
2025-03-28T00:47:10.020161,BUY,MKZR,3061.1848,1.54,New Signal
2025-03-26T14:00:00,COVER,NVDA,10,114.00,Covered Profit
2025-03-26T14:05:00,COVER,BWIN,10,47.00,Covered Profit
2025-03-28T05:44:06.260698,BUY,RCG,2546.6496,2.52,New Signal
2025-03-28T05:44:07.348026,BUY,BLNE,3241.1904,1.98,New Signal
2025-03-28T05:44:08.437523,BUY,MKZR,4167.2449,1.54,New Signal
2025-03-28T05:44:09.544314,BUY,CULP,1199.5434,5.35,New Signal
2025-03-28T05:44:10.652866,BUY,CUBA,2412.6154,2.66,New Signal
2025-03-28T06:15:57.739452,BUY,RCG,2546.5019,2.52,New Signal,WIN
2025-03-28T06:15:58.824846,BUY,BLNE,3241.0024,1.98,New Signal,WIN
2025-03-28T06:15:59.919630,BUY,MKZR,4167.0032,1.54,New Signal,WIN
2025-03-28T06:16:01.029429,BUY,CULP,1199.4738,5.35,New Signal,WIN
2025-03-28T06:16:02.140845,BUY,CUBA,2412.4754,2.66,New Signal,WIN
2025-03-28T09:00:03.097562,BUY,RCG,2546.0809,2.52,New Signal,WIN
2025-03-28T09:00:04.208652,BUY,BLNE,3240.4666,1.98,New Signal,WIN
2025-03-28T09:00:05.328350,BUY,MKZR,4166.3143,1.54,New Signal,WIN
2025-03-28T09:00:06.441864,BUY,CULP,1199.2755,5.35,New Signal,WIN
2025-03-28T09:00:07.552286,BUY,CUBA,2412.0766,2.66,New Signal,WIN
2025-03-28T09:00:17.289590,SELL,WEST,689.227,7.25,Target hit,
2025-03-28T09:03:03.163793,BUY,RCG,2545.8334,2.52,New Signal,WIN
2025-03-28T09:03:04.296017,BUY,BLNE,3240.1515,1.98,New Signal,WIN
2025-03-28T09:03:05.414906,BUY,MKZR,4165.9092,1.54,New Signal,WIN
2025-03-28T09:03:06.567376,BUY,CULP,1199.1589,5.35,New Signal,WIN
2025-03-28T09:03:07.723463,BUY,CUBA,2411.842,2.66,New Signal,WIN
2025-03-28T09:06:03.140570,BUY,RCG,2545.9554,2.52,New Signal,WIN
2025-03-28T09:06:04.225063,BUY,BLNE,3240.3068,1.98,New Signal,WIN
2025-03-28T09:06:05.316120,BUY,MKZR,4166.1089,1.54,New Signal,WIN
2025-03-28T09:06:06.440475,BUY,CULP,1199.2164,5.35,New Signal,WIN
2025-03-28T09:06:07.545826,BUY,CUBA,2411.9576,2.66,New Signal,WIN
2025-03-28T09:09:02.978103,BUY,RCG,2545.947,2.52,New Signal,WIN
2025-03-28T09:09:04.071872,BUY,BLNE,3240.2961,1.98,New Signal,WIN
2025-03-28T09:09:05.197622,BUY,MKZR,4166.0951,1.54,New Signal,WIN
2025-03-28T09:33:00.212215,SELL,BLNE,12960.0,2.0004,Stop-loss triggered,WIN
2025-03-28T09:33:02.815305,BUY,BLNE,3105.152,2.0004,New Signal,WIN
2025-03-28T09:33:03.937691,BUY,WEST,887.047,7.0025,New Signal,WIN
2025-03-28T09:33:06.183698,SELL,BLNE,3096.0,2.0004,Stop-loss triggered,WIN
2025-03-28T09:33:08.504038,SELL,CULP,3597.6508,5.35,Stop-loss triggered,WIN
2025-03-28T09:33:10.713050,SELL,FLWS,816.0996,5.945,Stop-loss triggered,
2025-03-28T09:33:11.870618,SELL,MKZR,16664.0,1.54,Stop-loss triggered,WIN
2025-03-28T09:33:16.254808,SELL,RCG,10184.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:35:36.509387,BUY,RCG,2414.8661,2.52,New Signal,WIN
2025-03-28T09:35:37.642483,BUY,FLWS,1027.9497,5.92,New Signal,WIN
2025-03-28T09:35:40.202427,BUY,MKZR,3951.5991,1.54,New Signal,WIN
2025-03-28T09:35:41.348216,BUY,CULP,1137.4696,5.35,New Signal,WIN
2025-03-28T09:35:42.543252,SELL,BA,27.8792,176.54,Stop-loss triggered,
2025-03-28T09:35:45.997327,SELL,EONR,8816.0,0.5361,Stop-loss triggered,
2025-03-28T09:35:48.130897,SELL,MKZR,3952.0,1.54,Stop-loss triggered,WIN
2025-03-28T09:35:52.593896,SELL,RCG,2415.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:35:55.897058,SELL,WEST,887.047,7.0025,Stop-loss triggered,WIN
2025-03-28T09:36:08.462644,BUY,RCG,2385.2192,2.52,New Signal,WIN
2025-03-28T09:36:09.582078,BUY,EONR,11211.9989,0.5361,New Signal,WIN
2025-03-28T09:36:13.288823,BUY,MKZR,3903.086,1.54,New Signal,WIN
2025-03-28T09:36:14.437307,BUY,WEST,826.7885,7.27,New Signal,WIN
2025-03-28T09:36:17.866880,SELL,CULP,1137.4696,5.35,Stop-loss triggered,WIN
2025-03-28T09:36:21.118699,SELL,MKZR,3903.0,1.54,Stop-loss triggered,WIN
2025-03-28T09:36:25.816840,SELL,RCG,2385.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:38:13.422451,BUY,RCG,2354.3255,2.52,New Signal,WIN
2025-03-28T09:38:14.516281,BUY,MKZR,3869.8716,1.5331,New Signal,WIN
2025-03-28T09:38:15.641403,BUY,CULP,1108.9533,5.35,New Signal,WIN
2025-03-28T09:38:18.926385,SELL,EONR,11212.0,0.5301,Stop-loss triggered,WIN
2025-03-28T09:38:21.092392,SELL,MKZR,3870.0,1.5331,Stop-loss triggered,WIN
2025-03-28T09:38:25.829347,SELL,RCG,2354.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:38:32.680497,SELL,WEST,826.7885,7.2425,Stop-loss triggered,WIN
2025-03-28T09:39:02.940893,BUY,RCG,2323.8772,2.52,New Signal,WIN
2025-03-28T09:39:04.034694,BUY,EONR,11047.2941,0.5301,New Signal,WIN
2025-03-28T09:39:05.148404,BUY,MKZR,3819.8229,1.5331,New Signal,WIN
2025-03-28T09:39:06.265759,BUY,WEST,808.5841,7.2425,New Signal,WIN
2025-03-28T09:39:09.671469,SELL,CULP,1108.9533,5.35,Stop-loss triggered,WIN
2025-03-28T09:39:10.715506,SELL,EONR,11047.0,0.5301,Stop-loss triggered,WIN
2025-03-28T09:39:12.841615,SELL,MKZR,3820.0,1.5331,Stop-loss triggered,WIN
2025-03-28T09:39:18.493894,SELL,RCG,2324.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:41:35.113498,BUY,RCG,2295.4348,2.52,New Signal,WIN
2025-03-28T09:41:36.217833,BUY,EONR,10862.9021,0.5325,New Signal,WIN
2025-03-28T09:41:37.308971,BUY,MKZR,3773.0713,1.5331,New Signal,WIN
2025-03-28T09:41:38.462705,BUY,CULP,1081.2142,5.35,New Signal,WIN
2025-03-28T09:41:46.894581,SELL,MKZR,3773.0,1.5331,Stop-loss triggered,WIN
2025-03-28T09:41:54.478919,SELL,RCG,2295.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:42:03.482987,BUY,RCG,2270.8926,2.52,New Signal,WIN
2025-03-28T09:42:05.709020,BUY,MKZR,3732.7306,1.5331,New Signal,WIN
2025-03-28T09:42:06.915306,SELL,BLNE,9.0,1.9292,Stop-loss triggered,WIN
2025-03-28T09:42:15.829970,SELL,RCG,2271.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:44:55.522269,BUY,RCG,2247.8994,2.52,New Signal,WIN
2025-03-28T09:44:56.612498,BUY,BLNE,2875.6314,1.9699,New Signal,WIN
2025-03-28T09:45:02.126415,SELL,MKZR,3733.0,1.5331,Stop-loss triggered,WIN
2025-03-28T09:45:03.215758,SELL,MSTR,15.2455,318.08,Stop-loss triggered,
2025-03-28T09:45:08.594286,SELL,CULP,1081.2142,5.28,Stop-loss triggered,WIN
2025-03-28T09:45:09.114008,SELL,RCG,2226.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:47:30.369151,BUY,MKZR,3614.1261,1.55,New Signal,WIN
2025-03-28T09:47:31.490982,BUY,CULP,1060.965,5.28,New Signal,WIN
2025-03-28T09:47:32.638826,SELL,BLNE,2876.0,1.9394,Stop-loss triggered,WIN
2025-03-28T09:47:34.846385,SELL,EONR,10863.0,0.5115,Stop-loss triggered,WIN
2025-03-28T09:47:37.012639,SELL,MKZR,3614.0,1.55,Stop-loss triggered,WIN
2025-03-28T09:47:40.725744,SELL,RCG,22.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:47:43.971905,SELL,WEST,808.5841,7.2,Stop-loss triggered,WIN
2025-03-28T09:48:03.868571,BUY,RCG,2212.006,2.52,New Signal,WIN
2025-03-28T09:48:04.969410,BUY,BLNE,2874.2163,1.9394,New Signal,WIN
2025-03-28T09:48:06.072779,BUY,EONR,10897.8592,0.5115,New Signal,WIN
2025-03-28T09:48:07.171755,BUY,MKZR,3596.2937,1.55,New Signal,WIN
2025-03-28T09:48:09.715649,BUY,WEST,774.2021,7.2,New Signal,WIN
2025-03-28T09:48:10.768511,SELL,BLNE,2874.0,1.9394,Stop-loss triggered,WIN
2025-03-28T09:48:14.531908,SELL,CULP,1060.965,5.28,Stop-loss triggered,WIN
2025-03-28T09:48:17.801376,SELL,MKZR,3596.0,1.5753,Stop-loss triggered,WIN
2025-03-28T09:48:21.380592,SELL,RCG,2212.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:50:30.301197,BUY,RCG,2183.0963,2.52,New Signal,WIN
2025-03-28T09:50:31.398413,BUY,BLNE,2855.4982,1.9266,New Signal,WIN
2025-03-28T09:50:32.505482,BUY,MKZR,3492.289,1.5753,New Signal,WIN
2025-03-28T09:50:33.655562,BUY,CULP,1041.9323,5.28,New Signal,WIN
2025-03-28T09:50:34.705459,SELL,BLNE,2855.0,1.9266,Stop-loss triggered,WIN
2025-03-28T09:50:42.518154,SELL,MKZR,3492.0,1.5753,Stop-loss triggered,WIN
2025-03-28T09:50:45.845848,SELL,RCG,2183.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:50:49.107936,SELL,WEST,774.2021,7.2,Stop-loss triggered,WIN
2025-03-28T09:51:03.331254,BUY,RCG,2155.6315,2.52,New Signal,WIN
2025-03-28T09:51:04.743509,BUY,BLNE,2819.5741,1.9266,New Signal,WIN
2025-03-28T09:51:05.858841,BUY,MKZR,3448.3536,1.5753,New Signal,WIN
2025-03-28T09:51:06.953002,BUY,WEST,754.471,7.2,New Signal,WIN
2025-03-28T09:51:08.001456,SELL,BLNE,2820.0,1.9266,Stop-loss triggered,WIN
2025-03-28T09:51:12.470311,SELL,CULP,1041.9323,5.28,Stop-loss triggered,WIN
2025-03-28T09:51:15.751274,SELL,MKZR,3448.0,1.5753,Stop-loss triggered,WIN
2025-03-28T09:51:19.180260,SELL,RCG,2156.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:53:29.011081,BUY,RCG,2131.0203,2.52,New Signal,WIN
2025-03-28T09:53:30.154564,BUY,BLNE,2782.4722,1.93,New Signal,WIN
2025-03-28T09:53:31.266360,BUY,MKZR,3408.9832,1.5753,New Signal,WIN
2025-03-28T09:53:32.388863,BUY,CULP,1017.0778,5.28,New Signal,WIN
2025-03-28T09:53:33.440066,SELL,BLNE,2782.0,1.93,Stop-loss triggered,WIN
2025-03-28T09:53:37.754415,SELL,MKZR,3409.0,1.5753,Stop-loss triggered,WIN
2025-03-28T09:53:41.101295,SELL,RCG,2131.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:53:44.340915,SELL,WEST,754.471,7.2,Stop-loss triggered,WIN
2025-03-28T09:54:02.767090,BUY,RCG,2104.9721,2.52,New Signal,WIN
2025-03-28T09:54:03.893518,BUY,BLNE,2748.4611,1.93,New Signal,WIN
2025-03-28T09:54:05.001253,BUY,MKZR,3367.3141,1.5753,New Signal,WIN
2025-03-28T09:54:06.126675,BUY,WEST,736.7403,7.2,New Signal,WIN
2025-03-28T09:54:07.175809,SELL,BLNE,2748.0,1.93,Stop-loss triggered,WIN
2025-03-28T09:54:09.457010,SELL,CULP,1017.0778,5.28,Stop-loss triggered,WIN
2025-03-28T09:54:12.661876,SELL,MKZR,3367.0,1.5753,Stop-loss triggered,WIN
2025-03-28T09:54:15.918465,SELL,RCG,2105.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:56:25.524381,BUY,RCG,2073.8274,2.52,New Signal,WIN
2025-03-28T09:56:26.623763,BUY,BLNE,2659.5648,1.965,New Signal,WIN
2025-03-28T09:56:27.716308,BUY,MKZR,3317.492,1.5753,New Signal,WIN
2025-03-28T09:56:28.834195,BUY,CULP,989.7812,5.28,New Signal,WIN
2025-03-28T09:56:30.976789,SELL,CUBA,7236.0,2.61,Stop-loss triggered,WIN
2025-03-28T09:56:33.135539,SELL,FLWS,1027.9497,5.83,Stop-loss triggered,WIN
2025-03-28T09:56:34.199275,SELL,MKZR,3317.0,1.5753,Stop-loss triggered,WIN
2025-03-28T09:56:37.454685,SELL,RCG,2074.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:56:40.675910,SELL,WEST,736.7403,7.2,Stop-loss triggered,WIN
2025-03-28T09:57:02.718020,BUY,RCG,2050.543,2.52,New Signal,WIN
2025-03-28T09:57:03.807091,BUY,FLWS,886.3411,5.83,New Signal,WIN
2025-03-28T09:57:04.897256,BUY,MKZR,3280.2441,1.5753,New Signal,WIN
2025-03-28T09:57:06.013347,BUY,CUBA,1979.8347,2.61,New Signal,WIN
2025-03-28T09:57:07.153140,BUY,WEST,717.6901,7.2,New Signal,WIN
2025-03-28T09:57:09.284455,SELL,CUBA,1980.0,2.61,Stop-loss triggered,WIN
2025-03-28T09:57:10.420927,SELL,CULP,989.7812,5.28,Stop-loss triggered,WIN
2025-03-28T09:57:13.562585,SELL,MKZR,3280.0,1.5753,Stop-loss triggered,WIN
2025-03-28T09:57:16.881300,SELL,RCG,2051.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:59:28.696853,BUY,RCG,2024.6821,2.52,New Signal,WIN
2025-03-28T09:59:29.814701,BUY,MKZR,3290.6796,1.5505,New Signal,WIN
2025-03-28T09:59:30.971935,BUY,CULP,966.3255,5.28,New Signal,WIN
2025-03-28T09:59:32.096970,BUY,CUBA,1953.1444,2.6123,New Signal,WIN
2025-03-28T09:59:34.211636,SELL,CULP,966.3255,5.28,Stop-loss triggered,WIN
2025-03-28T09:59:37.427526,SELL,MKZR,3291.0,1.5505,Stop-loss triggered,WIN
2025-03-28T09:59:40.703495,SELL,RCG,2025.0,2.52,Stop-loss triggered,WIN
2025-03-28T09:59:43.926138,SELL,WEST,717.6901,7.2,Stop-loss triggered,WIN
2025-03-28T10:00:02.897896,BUY,RCG,1999.1315,2.52,New Signal,WIN
2025-03-28T10:00:04.001817,BUY,MKZR,3249.1527,1.5505,New Signal,WIN
2025-03-28T10:00:05.137344,BUY,CULP,954.1309,5.28,New Signal,WIN
2025-03-28T10:00:06.316130,BUY,WEST,699.696,7.2,New Signal,WIN
2025-03-28T10:00:08.499880,SELL,CUBA,1953.0,2.6123,Stop-loss triggered,WIN
2025-03-28T10:00:09.547900,SELL,CULP,954.1309,5.28,Stop-loss triggered,WIN
2025-03-28T10:00:12.726878,SELL,MKZR,3249.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:00:16.048500,SELL,RCG,1999.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:00:38.018089,BUY,RCG,1975.9581,2.52,New Signal,WIN
2025-03-28T10:00:39.123161,BUY,MKZR,3211.4893,1.5505,New Signal,WIN
2025-03-28T10:00:40.288591,BUY,CULP,943.0709,5.28,New Signal,WIN
2025-03-28T10:00:41.403455,BUY,CUBA,1906.1419,2.6123,New Signal,WIN
2025-03-28T10:00:43.640833,SELL,CULP,943.0709,5.28,Stop-loss triggered,WIN
2025-03-28T10:00:46.834720,SELL,MKZR,3211.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:00:50.113295,SELL,RCG,1976.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:00:53.364370,SELL,WEST,699.696,7.2,Stop-loss triggered,WIN
2025-03-28T10:03:02.840429,BUY,RCG,1951.6069,2.52,New Signal,WIN
2025-03-28T10:03:03.972065,BUY,MKZR,3171.9118,1.5505,New Signal,WIN
2025-03-28T10:03:05.240569,BUY,CULP,931.4487,5.28,New Signal,WIN
2025-03-28T10:03:06.329038,BUY,WEST,677.4172,7.26,New Signal,WIN
2025-03-28T10:03:08.508677,SELL,CUBA,1906.0,2.6123,Stop-loss triggered,WIN
2025-03-28T10:03:09.560684,SELL,CULP,931.4487,5.28,Stop-loss triggered,WIN
2025-03-28T10:03:12.791472,SELL,MKZR,3172.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:03:16.080483,SELL,RCG,1952.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:03:16.210836,BUY,MKZR,3144.3589,1.5505,New Signal,WIN
2025-03-28T10:03:17.350318,BUY,CULP,923.3577,5.28,New Signal,WIN
2025-03-28T10:03:18.469891,BUY,CUBA,1866.2974,2.6123,New Signal,WIN
2025-03-28T10:03:20.593604,SELL,CULP,923.3577,5.28,Stop-loss triggered,WIN
2025-03-28T10:03:23.767572,SELL,MKZR,3144.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:06:03.004240,BUY,RCG,1919.1169,2.52,New Signal,WIN
2025-03-28T10:06:04.100089,BUY,MKZR,3119.1064,1.5505,New Signal,WIN
2025-03-28T10:06:05.218804,BUY,CULP,915.9421,5.28,New Signal,WIN
2025-03-28T10:06:07.401397,SELL,CUBA,1866.0,2.6123,Stop-loss triggered,WIN
2025-03-28T10:06:10.626347,SELL,MKZR,2862.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:06:13.936840,SELL,RCG,1919.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:06:29.749470,BUY,RCG,1902.4318,2.52,New Signal,WIN
2025-03-28T10:06:30.865222,BUY,CUBA,1835.2135,2.6123,New Signal,WIN
2025-03-28T10:06:33.096627,SELL,CULP,915.9421,5.28,Stop-loss triggered,WIN
2025-03-28T10:06:36.319020,SELL,MKZR,257.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:06:39.532660,SELL,RCG,1902.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:09:03.113136,BUY,RCG,1890.7216,2.52,New Signal,WIN
2025-03-28T10:09:04.212445,BUY,MKZR,3072.956,1.5505,New Signal,WIN
2025-03-28T10:09:05.378992,BUY,CULP,902.3898,5.28,New Signal,WIN
2025-03-28T10:09:07.591350,SELL,CUBA,1835.0,2.6123,Stop-loss triggered,WIN
2025-03-28T10:09:10.760923,SELL,MKZR,3073.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:09:13.968289,SELL,RCG,1891.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:09:29.800008,BUY,RCG,1873.1899,2.52,New Signal,WIN
2025-03-28T10:09:30.889667,BUY,MKZR,3044.4621,1.5505,New Signal,WIN
2025-03-28T10:09:32.022497,BUY,CUBA,1807.0049,2.6123,New Signal,WIN
2025-03-28T10:09:34.496331,SELL,CULP,902.3898,5.28,Stop-loss triggered,WIN
2025-03-28T10:09:37.718696,SELL,MKZR,3044.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:09:45.781419,SELL,RCG,1873.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:12:03.696750,BUY,RCG,1860.6632,2.52,New Signal,WIN
2025-03-28T10:12:04.801821,BUY,MKZR,3024.1026,1.5505,New Signal,WIN
2025-03-28T10:12:05.916027,BUY,CULP,888.0437,5.28,New Signal,WIN
2025-03-28T10:12:08.109086,SELL,CUBA,1807.0,2.6123,Stop-loss triggered,WIN
2025-03-28T10:12:11.309762,SELL,MKZR,3024.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:12:12.421830,SELL,PESI,578.0,7.915,Stop-loss triggered,
2025-03-28T10:12:14.649177,SELL,RCG,1861.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:12:30.400099,BUY,RCG,1844.5106,2.52,New Signal,WIN
2025-03-28T10:12:31.493991,BUY,PESI,587.2605,7.915,New Signal,WIN
2025-03-28T10:12:32.617082,BUY,MKZR,2997.85,1.5505,New Signal,WIN
2025-03-28T10:12:33.738575,BUY,CUBA,1779.3388,2.6123,New Signal,WIN
2025-03-28T10:12:36.013690,SELL,CULP,888.0437,5.28,Stop-loss triggered,WIN
2025-03-28T10:12:39.211608,SELL,MKZR,2998.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:12:42.457414,SELL,RCG,1845.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:15:03.675697,BUY,RCG,1829.5322,2.52,New Signal,WIN
2025-03-28T10:15:04.770421,BUY,MKZR,2973.506,1.5505,New Signal,WIN
2025-03-28T10:15:05.894720,BUY,CULP,873.1858,5.28,New Signal,WIN
2025-03-28T10:15:09.151387,SELL,EONR,10898.0,0.5074,Stop-loss triggered,WIN
2025-03-28T10:15:11.257155,SELL,MKZR,2974.0,1.5505,Stop-loss triggered,WIN
2025-03-28T10:15:13.358518,BUY,EONR,9022.5311,0.5074,New Signal,WIN
2025-03-28T10:15:14.459231,BUY,MKZR,2952.6165,1.5505,New Signal,WIN
2025-03-28T10:15:14.538180,SELL,RCG,1830.0,2.52,Stop-loss triggered,WIN
2025-03-28T10:15:17.785778,SELL,CULP,873.1858,5.28,Stop-loss triggered,WIN
2025-03-28T10:18:02.875423,BUY,RCG,1786.1603,2.5516,New Signal,WIN
2025-03-28T10:18:03.997274,BUY,CULP,854.2768,5.335,New Signal,WIN
2025-03-28T10:18:05.151757,SELL,BLNE,2660.0,2.0232,Target hit,WIN
2025-03-28T10:18:07.346913,SELL,EONR,9023.0,0.5015,Stop-loss triggered,WIN
2025-03-28T10:18:09.558848,SELL,MKZR,2953.0,1.575,Stop-loss triggered,WIN
2025-03-28T10:18:12.815391,SELL,RCG,1786.0,2.5516,Stop-loss triggered,WIN
2025-03-28T10:18:17.972418,BUY,RCG,1773.2614,2.5516,New Signal,WIN
2025-03-28T10:18:19.091850,BUY,BLNE,2236.3848,2.0232,New Signal,WIN
2025-03-28T10:18:20.181820,BUY,EONR,9022.2408,0.5015,New Signal,WIN
2025-03-28T10:18:21.271297,BUY,MKZR,2872.796,1.575,New Signal,WIN
2025-03-28T10:18:25.568608,SELL,EONR,9022.0,0.5015,Stop-loss triggered,WIN
2025-03-28T10:18:29.962929,SELL,RCG,1773.0,2.5516,Stop-loss triggered,WIN
2025-03-28T10:18:33.195031,SELL,WEST,677.4172,7.21,Stop-loss triggered,WIN
2025-03-28T10:21:02.699785,BUY,RCG,1719.5254,2.6094,New Signal,WIN
2025-03-28T10:21:03.791633,BUY,EONR,8801.3523,0.5098,New Signal,WIN
2025-03-28T10:21:04.974699,BUY,WEST,617.1843,7.27,New Signal,WIN
2025-03-28T10:21:11.499825,SELL,MKZR,2873.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:21:28.871800,BUY,MKZR,2887.7222,1.5511,New Signal,WIN
2025-03-28T10:21:33.316199,SELL,EONR,8801.0,0.502,Stop-loss triggered,WIN
2025-03-28T10:24:03.202306,BUY,EONR,8888.7486,0.502,New Signal,WIN
2025-03-28T10:24:04.302265,SELL,BLNE,2236.0,1.97,Stop-loss triggered,WIN
2025-03-28T10:24:08.634801,SELL,MKZR,2888.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:24:30.092154,BUY,BLNE,2261.4095,1.97,New Signal,WIN
2025-03-28T10:24:31.186047,BUY,MKZR,2872.1403,1.5511,New Signal,WIN
2025-03-28T10:24:32.235833,SELL,BLNE,2154.0,1.97,Stop-loss triggered,WIN
2025-03-28T10:24:35.535514,SELL,EONR,8889.0,0.502,Stop-loss triggered,WIN
2025-03-28T10:27:03.233505,BUY,EONR,8690.5173,0.5099,New Signal,WIN
2025-03-28T10:27:04.333050,SELL,BLNE,107.0,1.9555,Stop-loss triggered,WIN
2025-03-28T10:27:08.669661,SELL,MKZR,2872.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:27:15.146677,SELL,WEST,617.1843,7.22,Stop-loss triggered,WIN
2025-03-28T10:30:02.995878,BUY,BLNE,2257.4982,1.96,New Signal,WIN
2025-03-28T10:30:06.801092,BUY,MKZR,2852.6185,1.5511,New Signal,WIN
2025-03-28T10:30:07.918830,BUY,WEST,609.8824,7.255,New Signal,WIN
2025-03-28T10:30:08.978448,SELL,BLNE,2257.0,1.96,Stop-loss triggered,WIN
2025-03-28T10:30:12.292937,SELL,EONR,8691.0,0.5,Stop-loss triggered,WIN
2025-03-28T10:30:14.499798,SELL,MKZR,2853.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:30:33.387371,BUY,BLNE,2245.3229,1.96,New Signal,WIN
2025-03-28T10:30:34.536559,BUY,EONR,8782.3447,0.5011,New Signal,WIN
2025-03-28T10:30:35.635672,BUY,MKZR,2837.2335,1.5511,New Signal,WIN
2025-03-28T10:31:34.045710,SELL,MKZR,2837.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:33:03.118105,BUY,MKZR,2830.6531,1.5511,New Signal,WIN
2025-03-28T10:33:35.391863,SELL,MKZR,2831.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:36:03.572868,BUY,MKZR,2816.4225,1.5511,New Signal,WIN
2025-03-28T10:36:04.680765,SELL,BLNE,2245.0,1.89,Stop-loss triggered,WIN
2025-03-28T10:36:18.237720,BUY,BLNE,2306.7341,1.89,New Signal,WIN
2025-03-28T10:36:23.715468,SELL,MKZR,2816.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:39:03.433419,BUY,MKZR,2801.8731,1.5511,New Signal,WIN
2025-03-28T10:39:04.535678,SELL,BLNE,2307.0,1.89,Stop-loss triggered,WIN
2025-03-28T10:39:05.678469,SELL,CUBA,1779.0,2.6101,Stop-loss triggered,WIN
2025-03-28T10:39:15.410689,SELL,WEST,609.8824,7.17,Stop-loss triggered,WIN
2025-03-28T10:39:29.876834,BUY,BLNE,2293.3665,1.89,New Signal,WIN
2025-03-28T10:39:31.008074,BUY,CUBA,1660.65,2.6101,New Signal,WIN
2025-03-28T10:39:32.097398,BUY,WEST,604.5276,7.17,New Signal,WIN
2025-03-28T10:39:33.152739,SELL,BLNE,2293.0,1.89,Stop-loss triggered,WIN
2025-03-28T10:39:34.199226,SELL,CUBA,1661.0,2.6101,Stop-loss triggered,WIN
2025-03-28T10:39:38.532804,SELL,MKZR,2802.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:42:02.843209,BUY,BLNE,2255.5635,1.915,New Signal,WIN
2025-03-28T10:42:03.935670,BUY,MKZR,2784.736,1.5511,New Signal,WIN
2025-03-28T10:42:05.055797,BUY,CUBA,1654.8807,2.6101,New Signal,WIN
2025-03-28T10:42:10.431691,SELL,MKZR,2785.0,1.5511,Stop-loss triggered,WIN
2025-03-28T10:42:29.384364,BUY,MKZR,2772.148,1.5511,New Signal,WIN
2025-03-28T10:42:31.573605,SELL,CUBA,1655.0,2.6101,Stop-loss triggered,WIN
